stratum_id,label,metric,x,cdf_government_mbbs,cdf_no_seat_mixture,cdf_engineering
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,5526565.713257058,0.9989182892328174,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,5802311.304955952,0.9991263105341986,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,6078056.896654845,0.999167914794475,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,6353802.488353739,0.9992927275753037,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,6629548.080052632,0.9993759360958562,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,6905293.671751525,0.9995839573972375,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,7181039.263450419,0.99966716591779,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,7456784.855149312,0.9997503744383425,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,7732530.446848206,0.999833582958895,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,8008276.0385471,0.999833582958895,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,8284021.630245993,0.999833582958895,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,8559767.221944885,0.999833582958895,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,8835512.81364378,0.999833582958895,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,9111258.405342674,0.999833582958895,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,9387003.997041566,0.9998751872191712,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,9662749.58874046,0.9999167914794475,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,9938495.180439353,0.9999167914794475,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,10214240.772138247,0.9999167914794475,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,10489986.36383714,0.9999167914794475,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,10765731.955536034,0.9999583957397238,1.0,1.0
english_can_afford_metro_modest,English · can afford private · metro · modest prep,annual_if_employed,11041477.547234926,1.0,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,11653.879279189254,0.0,4.69109161701928e-05,0.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,287399.47097808274,0.27908137793310034,0.5196791293333959,0.4127178361956201
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,563145.0626769762,0.5636129139623898,0.8280714922362433,0.7564032237647158
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,838890.6543758697,0.7394741221501082,0.9271473471876905,0.8912190387780076
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,1114636.2460747631,0.8434431685804626,0.9684289534174603,0.950082281952825
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,1390381.8377736565,0.901065069063072,0.985645259651921,0.9762015274906114
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,1666127.42947255,0.935846230654019,0.993197917155322,0.9887758977172033
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,1941873.0211714436,0.9568147778332501,0.9966693249519163,0.9939237942529221
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,2217618.612870337,0.9700449326010984,0.9980297415208519,0.9965821342672687
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,2493364.2045692303,0.9789898485604926,0.9987334052634048,0.9978902063378201
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,2769109.7962681237,0.9849392577799967,0.9992963362574471,0.9986919279294485
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,3044855.3879670175,0.989765351972042,0.9996247126706385,0.9992826701548588
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,3320600.979665911,0.9928024629722083,0.999765445419149,0.9996202371408076
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,3596346.571364804,0.9945082376435347,0.9998123563353192,0.9997468247605384
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,3872092.163063698,0.9954651356298885,0.9998592672514894,0.9998312165070257
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,4147837.7547625913,0.9964636378765186,0.9999061781676596,0.9998734123802692
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,4423583.346461484,0.9972541188217674,0.9999530890838298,0.9999578041267564
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,4699328.938160378,0.9982942253286736,0.9999530890838298,0.9999578041267564
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,4975074.529859271,0.9987102679314361,0.9999530890838298,0.9999578041267564
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,5250820.121558164,0.9987102679314361,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,5526565.713257058,0.9989182892328174,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,5802311.304955952,0.9991263105341986,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,6078056.896654845,0.999167914794475,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,6353802.488353739,0.9992927275753037,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,6629548.080052632,0.9993759360958562,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,6905293.671751525,0.9995839573972375,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,7181039.263450419,0.99966716591779,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,7456784.855149312,0.9997503744383425,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,7732530.446848206,0.999833582958895,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,8008276.0385471,0.999833582958895,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,8284021.630245993,0.999833582958895,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,8559767.221944885,0.999833582958895,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,8835512.81364378,0.999833582958895,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,9111258.405342674,0.999833582958895,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,9387003.997041566,0.9998751872191712,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,9662749.58874046,0.9999167914794475,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,9938495.180439353,0.9999167914794475,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,10214240.772138247,0.9999167914794475,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,10489986.36383714,0.9999167914794475,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,10765731.955536034,0.9999583957397238,1.0,1.0
english_can_afford_metro_intensive,English · can afford private · metro · intensive prep,annual_if_employed,11041477.547234926,1.0,1.0,1.0
